video_id	公開日	尺秒	チャンネル	題名	判定理由	URL
Rd3vB-a-_HU	20180321	923	TheTopher	2018 Mazda CX-9 Signature - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=Rd3vB-a-_HU
U36Yguv5Q9c	20180317	812	TheTopher	The BRZ gets a FT86 Catted UEL Header & OFT Tune - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=U36Yguv5Q9c
8ehYQ9fjo3c	20180314	440	GoPro	GoPro: Irish Road Racing with Maria Costello	POV語(題名)	https://www.youtube.com/watch?v=8ehYQ9fjo3c
PujdhPX0a2E	20180313	394	TheTopher	2018 Mazda 3 Grand Touring (6AT) - POV Night Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=PujdhPX0a2E
jz7kEB6gQmc	20180310	316	TUBERIDES	Water Slides at Mount Olympus Wisconsin Dells (GoPro POV)	POV語(題名)	https://www.youtube.com/watch?v=jz7kEB6gQmc
ps7doNLRBJQ	20180309	365	Theme Park Review	Diamondback Roller Coaster AWESOME Multi Angle POV Kings Island Ohio	POV語(題名)	https://www.youtube.com/watch?v=ps7doNLRBJQ
fQnzElJD2DM	20180304	961	TheTopher	Modified Ford Performance Focus RS - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=fQnzElJD2DM
BTGaOboRGW4	20180302	565	TheTopher	2018 Kia Stinger 2.0T AWD - POV Night Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=BTGaOboRGW4
KRDSK5_RSlw	20180228	696	TheTopher	2018 Kia Stinger 2.0T AWD - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=KRDSK5_RSlw
5faMognn4UI	20180228	628	Matthias Lebo	What's in my CAMERA BAG when TRAVELING?!	POV語(概要欄)	https://www.youtube.com/watch?v=5faMognn4UI
5f4kkCrwHAE	20180227	749	TheTopher	2018 Toyota Camry XSE V6 - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=5f4kkCrwHAE
yKbc_zw3vec	20180226	651	TheTopher	2018 Hyundai Santa Fe Sport 2.0T Ultimate AWD - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=yKbc_zw3vec
ZWNnMrpoLNg	20180221	990	Meredith Marsh	Fix Action Cam Footage and Edit GoPro Videos in Adobe Premiere Elements 2018	POV語(題名)	https://www.youtube.com/watch?v=ZWNnMrpoLNg
toCM4RSM-4Y	20180216	687	TheTopher	2018 Toyota Camry XSE V6 Night Drive - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=toCM4RSM-4Y
36x6QVfQZks	20180211	747	Rachael Vido	Seattle Cascades 2017 - 2nd Bari Headcam	POV語(題名)	https://www.youtube.com/watch?v=36x6QVfQZks
xgs4mS_srBo	20180129	1192	SfVegasDad	Back to the Bay & Din Tai Fung! (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=xgs4mS_srBo
RtO7xESKnq0	20180126	603	TheTopher	2018 Lexus LS 500 F Sport (RWD) - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=RtO7xESKnq0
KfeaeeIWkRE	20180126	856	SfVegasDad	Korean BBQ New Years Eve! (GoPro/Dji Phantom)	POV語(題名)	https://www.youtube.com/watch?v=KfeaeeIWkRE
z7Qaa-khvkI	20180125	1150	TheTopher	2017 Kia Optima Hybrid EX - POV Day & Night Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=z7Qaa-khvkI
37BhowKlLRA	20180122	1553	SfVegasDad	Thanksgiving & Harry Potter (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=37BhowKlLRA
4FG31tSbDwc	20180119	897	TheTopher	2018 Kia Rio EX - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=4FG31tSbDwc
PM7syHXDzcM	20180116	304	oe.outlet	GoPro | Weekend in the Brecon Beacons	POV語(題名)	https://www.youtube.com/watch?v=PM7syHXDzcM
Jt8nyz7HIt4	20180109	825	Derek Gong	Mandarins 2017 2nd Trumpet Headcam	POV語(題名)	https://www.youtube.com/watch?v=Jt8nyz7HIt4
WPdSFIqFzQk	20180106	825	Blooreid	Bluecoats Jagged Line Chestcam Lead Baritone - Blooreid at Atlanta Regional	POV語(題名)	https://www.youtube.com/watch?v=WPdSFIqFzQk
Q_aXJU1lWV4	20180105	1504	SfVegasDad	(Super Late Upload) Halloween 2017 (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=Q_aXJU1lWV4
fTVJwS8aND4	20180102	785	Tyler Wilson	Blue Devils 2017 Victory Run - Euphonium Headcam - Tyler Wilson	POV語(題名)	https://www.youtube.com/watch?v=fTVJwS8aND4
Q2qxUOFUzaA	20171229	360	Meredith Marsh	5 Ways to Add Special Effects to GoPro Videos, Family Movies, and YouTube Videos	POV語(題名)	https://www.youtube.com/watch?v=Q2qxUOFUzaA
lQ7KTWDprZ4	20171228	860	TheTopher	2017 Kia Niro EX - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=lQ7KTWDprZ4
mJ0hKpeEEqc	20171222	787	TheTopher	2018 Mazda CX-3 Grand Touring AWD - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=mJ0hKpeEEqc
dTJOU21TdjU	20171219	1262	TheTopher	2018 Ram 1500 Sport Crew Cab 4x4 - POV Winter Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=dTJOU21TdjU
2kFvMB4SneI	20171218	610	TheTopher	2018 Mazda CX-3 - POV Winter Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=2kFvMB4SneI
2JWHxvtGECc	20171206	610	Joseph Khalifa	Mandarins 2017 - Trumpet POV	POV語(題名)	https://www.youtube.com/watch?v=2JWHxvtGECc
nPEcw6vARCM	20171205	1599	TheTopher	2007 Lotus Exige S 220 - POV Driving Impressions (Track & Street)	POV語(題名)	https://www.youtube.com/watch?v=nPEcw6vARCM
0tIVO-cvwyw	20171205	391	GoPro	"GoPro: Dive, Hunt, Cook with Mark Healey - Ep. 3 - ""Connect not Conquer"""	POV語(題名)	https://www.youtube.com/watch?v=0tIVO-cvwyw
CcA7qrnVvFs	20171129	707	qwertyuiopekul	River City Rhythm 2017 - Mello 1 Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=CcA7qrnVvFs
uXUVGhqwywE	20171127	734	GoPro	GoPro: Kayaking Iceland with The Serrasolses Brothers in 4K	POV語(題名)	https://www.youtube.com/watch?v=uXUVGhqwywE
qIsrL4u-GPQ	20171125	434	GoPro	GoPro: HERO6 - Getting the Shot with Torstein Horgmo	POV語(題名)	https://www.youtube.com/watch?v=qIsrL4u-GPQ
nJIT3ryeyUc	20171124	484	TheTopher	The Miata RF is Almost Perfect - POV Driving (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=nJIT3ryeyUc
-1e_-vu-3ho	20171123	406	Loam Troopers MTB	3 Bike Parks In One Day!? | Mountain Biking Tahoe | GoPro Hero 6	POV語(題名)	https://www.youtube.com/watch?v=-1e_-vu-3ho
uZxtu390utk	20171122	344	Meredith Marsh	ALL NEW GoPro Accessories for 2017	POV語(題名)	https://www.youtube.com/watch?v=uZxtu390utk
jq_Ou6e5Kb4	20171119	1161	TheTopher	2018 Toyota C-HR XLE Premium - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=jq_Ou6e5Kb4
QK-ah7LtflQ	20171119	617	RosemontCobra	Madison Scouts 2017-The Last Man Standing-Mello Cam- (Ending Cut Early)	POV語(概要欄)	https://www.youtube.com/watch?v=QK-ah7LtflQ
-Gtqy_Yw8aA	20171117	721	TheTopher	2018 Volvo V60 T6 AWD R-Design - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=-Gtqy_Yw8aA
fCn3YJHzTkA	20171109	696	Nate Teed	Crossmen 2017 Marimba Cam - Shelby Huffman	楽器×カメラ(題名)	https://www.youtube.com/watch?v=fCn3YJHzTkA
wPzOp8NeyTo	20171107	778	TheTopher	2017 Lexus RX 350 F Sport - POV Night Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=wPzOp8NeyTo
MnSxUiJ8XTA	20171106	408	TheTopher	2018 Subaru WRX - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=MnSxUiJ8XTA
9SJzn96vzLs	20171106	463	Ryan Zeutzius	Quad Cam - Westview Marching Band 2017 - Ryan Zeutzius	POV語(概要欄)	https://www.youtube.com/watch?v=9SJzn96vzLs
vpCNsO8WJt8	20171106	477	Ryan Zeutzius	Color Guard Cam - Westview Marching Band 2017 - Dylan Dwyer	POV語(概要欄)	https://www.youtube.com/watch?v=vpCNsO8WJt8
JgKDewtHf50	20171105	803	TheTopher	2014 Subaru BRZ - POV Drifting at Gingerman Raceway	POV語(題名)	https://www.youtube.com/watch?v=JgKDewtHf50
rgn_t1wVzZk	20171105	893	SfVegasDad	Camping on the beach at Lake Havasu! (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=rgn_t1wVzZk
Abcb6n1P5xI	20171104	440	TheTopher	2017 Volkswagen GTI Sport (6MT) - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=Abcb6n1P5xI
G7sQvKKVDMU	20171103	699	TheTopher	2018 Mercedes-Benz E400 4Matic Coupe - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=G7sQvKKVDMU
l-4gkDM8bbg	20171103	614	SfVegasDad	Pandora Downtown Disney (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=l-4gkDM8bbg
Zy3kdMFvxUU	20171102	472	GoPro	GoPro: Freediving with Tiger Sharks in 4K	POV語(題名)	https://www.youtube.com/watch?v=Zy3kdMFvxUU
SAkv5O2DKBY	20171031	640	Winding Road Magazine	2017 Lexus RX 350 F Sport AWD  - POV Test Drive (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=SAkv5O2DKBY
V7XmcaI3LTs	20171030	766	DF	Seattle Cascades 2017 Lead Trumpet GoPro Headcam - Devon Brown	POV語(題名)	https://www.youtube.com/watch?v=V7XmcaI3LTs
urgWlxhDmUY	20171029	872	TheTopher	A Week in the 2017 Toyota Prius Prime Plus - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=urgWlxhDmUY
jIPqc85BUP8	20171029	502	TheTopher	King Song 14D Self-Balancing Electric Unicycle - POV First Riding Impressions	POV語(題名)	https://www.youtube.com/watch?v=jIPqc85BUP8
LEvw2Xjdgmo	20171028	657	Loam Troopers MTB	Loam Troopers | GoPro Hero 6 Mountain Biking Test | First Upload!	POV語(題名)	https://www.youtube.com/watch?v=LEvw2Xjdgmo
0SbjSZ8n3IU	20171028	686	GVHSBand	Garnet Valley HS Band - GoPro View 10/27/2017 Pregame at Conestoga	POV語(題名)	https://www.youtube.com/watch?v=0SbjSZ8n3IU
QwoGHVLvAFI	20171025	480	TheTopher	2018 Hyundai Elantra GT Sport (6MT) - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=QwoGHVLvAFI
5_CNiCeUXOQ	20171024	605	TheTopher	2018 Ford F-150 4x4 Supercrew 5.0L V8 10-Speed Auto - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=5_CNiCeUXOQ
zHeC6_5NxiQ	20171024	1275	SfVegasDad	We're in enemy territory. SF Giants vs LA Dodgers (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=zHeC6_5NxiQ
bJaOmB1Ij34	20171023	550	GVHSBand	Garnet Valley HS Band - GoPro View 10/20/2017 Halftime vs. Springfield	POV語(題名)	https://www.youtube.com/watch?v=bJaOmB1Ij34
OlPISRtcc_k	20171021	733	TheTopher	2018 Honda Accord 2.0T Touring 10-Speed Automatic - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=OlPISRtcc_k
sYgpy3cY_qw	20171015	346	TheTopher	2018 Jeep Grand Cherokee Trackhawk - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=sYgpy3cY_qw
TS3RMGllLP8	20171015	812	GVHSBand	Garnet Valley HS Band - GoPro View 10/14/2017 Competition @ Penncrest	POV語(題名)	https://www.youtube.com/watch?v=TS3RMGllLP8
QevCKStTkXo	20171014	979	TheTopher	2018 Lexus LS 500 RWD Executive Package - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=QevCKStTkXo
IS_xts9rScA	20171013	936	TheTopher	2018 Volvo XC60 T8 Plug-In Hybrid - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=IS_xts9rScA
61pSP8nAxD0	20171013	743	Aashish M.	CHHS Trombone POV - Clark Schlachter	POV語(題名)	https://www.youtube.com/watch?v=61pSP8nAxD0
kVFMqHcL3ls	20171010	713	TheTopher	2017 Toyota Prius Prime Plus - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=kVFMqHcL3ls
QXp1Ul3g01o	20171009	1012	Ricardo Valentin	Cadets Baritone head cam 2017	POV語(題名)	https://www.youtube.com/watch?v=QXp1Ul3g01o
dSjXYwdvvi4	20171006	450	Theme Park Review	Top 5 Oktoberfest Roller Coasters! Munich Germany Onride Front Row POV	POV語(題名)	https://www.youtube.com/watch?v=dSjXYwdvvi4
tB-_im-AXxs	20171005	620	Winding Road Magazine	2015 Chevy Camaro Z28 - Tedward  POV Test Drive At Night (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=tB-_im-AXxs
SYC1nMuXxk8	20171005	468	TheTopher	Drove the 2018 Honda Civic Type R. Now I want one. POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=SYC1nMuXxk8
Y5rPlVgUUoo	20171004	1371	SfVegasDad	Goong Korean BBQ for Marilou's Birthday (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=Y5rPlVgUUoo
Jq6w_85GJek	20171002	571	TheTopher	2017 Toyota 4Runner TRD Off-Road - POV Final Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=Jq6w_85GJek
5YjTDm3fG3I	20171001	535	GVHSBand	Garnet Valley HS Band - GoPro View 09/30/2017 Competition @ Downingtown West	POV語(題名)	https://www.youtube.com/watch?v=5YjTDm3fG3I
oomhjXpUJGI	20170929	1520	GoPro	GoPro: Official HERO6 + Fusion Live Launch Event 2017	POV語(題名)	https://www.youtube.com/watch?v=oomhjXpUJGI
Z4P37eLtWeU	20170928	629	TheTopher	2017 Toyota 4Runner TRD Off-Road - POV First Impressions (Night Drive, Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=Z4P37eLtWeU
j7OZbcAih2k	20170924	3483	Theme Park Review	TPR Live! Tour of Oktoberfest Munich Germany w Olympia Looping Onride POV	POV語(題名)	https://www.youtube.com/watch?v=j7OZbcAih2k
74_luK4fGSc	20170921	1123	TheTopher	1989 E32 BMW 735iL - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=74_luK4fGSc
tZGBBg8dPyI	20170918	1314	TheTopher	2018 Hyundai Elantra GT Sport (6MT) - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=tZGBBg8dPyI
uTkB8O1SWWc	20170916	336	GVHSBand	Garnet Valley HS Band - GoPro View 09/15/2017 Halftime vs. Penncrest	POV語(題名)	https://www.youtube.com/watch?v=uTkB8O1SWWc
SXg8X1ISN_M	20170910	750	Rydland Productions	(4K) 2017 Santa Clara Vanguard Trumpet Soloist Cam: Mykal McGrew	楽器×カメラ(題名)	https://www.youtube.com/watch?v=SXg8X1ISN_M
lF0GqwYtf7Q	20170905	682	DanielT	Genesis 2017 Trumpet Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=lF0GqwYtf7Q
C9b1g3qC9hI	20170904	745	A Modeler In College	Pride of Minnesota @MN State Fair (GoPro Cam) - Part 3 Falderall	POV語(題名)	https://www.youtube.com/watch?v=C9b1g3qC9hI
_kkRyMwyAPY	20170904	862	A Modeler In College	Pride of Minnesota @MN State Fair (GoPro Cam) - Part I	POV語(題名)	https://www.youtube.com/watch?v=_kkRyMwyAPY
nko-9M9mFQA	20170903	314	www.ukrides.info	Mach 5 POV	POV語(題名)	https://www.youtube.com/watch?v=nko-9M9mFQA
_yVOMQu64SU	20170903	863	Will Burson	Santa Clara Vanguard 2017 Piccolo Trumpet Soloist Go Pro Run	POV語(題名)	https://www.youtube.com/watch?v=_yVOMQu64SU
ZBZ-WwwZwR0	20170902	474	Winding Road Magazine	2018 Jeep Grand Cherokee Trackhawk - POV Track Drive at Club Motorsports	POV語(題名)	https://www.youtube.com/watch?v=ZBZ-WwwZwR0
npVe-nvJODo	20170902	710	Connor Ridge	Mandarins 2017 Rack GoPro	POV語(題名)	https://www.youtube.com/watch?v=npVe-nvJODo
MfArroY9r6E	20170901	734	TheTopher	First drive with 15x9s! 1994 Miata POV Update (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=MfArroY9r6E
7HyLdG3XYCA	20170829	818	dfaldraga98	Cadets 2017:Tuba Headcam- Daniel Faldraga	POV語(題名)	https://www.youtube.com/watch?v=7HyLdG3XYCA
b21sP1BtQ6I	20170829	738	Rydland Productions	2017 Santa Clara Vanguard Quad Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=b21sP1BtQ6I
reoCwR8h1wg	20170828	750	Alex Micco	"Cavaliers 2017 ""Men Are From Mars"" Baritone GoPro Run Alex Micco"	POV語(題名)	https://www.youtube.com/watch?v=reoCwR8h1wg
yavgOIOJHDI	20170825	688	Jorge Veksler	"Austin Mccool Crossmen 2017 ""Enigma"" Tuba Gopro cam"	POV語(題名)	https://www.youtube.com/watch?v=yavgOIOJHDI
Y5AAY6ROU6w	20170825	797	Jorge Veksler	"Spencer Katz Blue Knights 2017 ""i"" Lead baritone gopro cam"	POV語(題名)	https://www.youtube.com/watch?v=Y5AAY6ROU6w
i-Uf0fhv30k	20170824	747	Rydland Productions	(4K) 2017 Santa Clara Vanguard Baritone Soloist Cam: Ryan Farris	POV語(概要欄)	https://www.youtube.com/watch?v=i-Uf0fhv30k
tARdDPNEhTk	20170824	975	Hunter Snow	Blue Stars 2017 Lead Baritone Cam -Hunter Snow	楽器×カメラ(題名)	https://www.youtube.com/watch?v=tARdDPNEhTk
spmzpbmY77k	20170823	705	Nate Teed	Crossmen 2017 Finals Night Drum Set Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=spmzpbmY77k
-w3wUKwM_Jw	20170823	811	Everett Kim	Blue Devils 2017 -METAMORPH - Trumpet Head Cam - Victory Run - Everett Kim - HD	POV語(題名)	https://www.youtube.com/watch?v=-w3wUKwM_Jw
F__QIn_nSpY	20170822	747	Ivan Cordova	Blue Devils 2017 Lead Euphonium Cam: Ivan Cordova	POV語(概要欄)	https://www.youtube.com/watch?v=F__QIn_nSpY
uV1jJ9NzWKg	20170821	730	Mitchell Robinson	Crossmen 2017 Trumpet GoPro Finals Day Run | Enigma |	POV語(題名)	https://www.youtube.com/watch?v=uV1jJ9NzWKg
ZwrQf0qZg5g	20170821	798	Kersting Compositions	2017 Blue Stars Trumpet Soloist POV - Brendan Korak	POV語(題名)	https://www.youtube.com/watch?v=ZwrQf0qZg5g
VTydJRh_eO0	20170821	844	Justin Zaza	Carolina Crown 2017 Trumpet Headcam- Justin Zaza	POV語(題名)	https://www.youtube.com/watch?v=VTydJRh_eO0
QtD6TjS1W6o	20170821	948	Hunter Snow	Blue Stars 2017 Tuba Cam -Stephen Mattson	楽器×カメラ(題名)	https://www.youtube.com/watch?v=QtD6TjS1W6o
OJc4Bulq5gs	20170820	842	TheTopher	2018 Acura TLX A-Spec SH-AWD - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=OJc4Bulq5gs
BSdV2-vV4sA	20170820	1139	SfVegasDad	School Shopping! (GoPro HERO5)	POV語(題名)	https://www.youtube.com/watch?v=BSdV2-vV4sA
3k66V0r27Jw	20170820	1016	Mr. Williams Music	"2017 Blue Knights ""i"" SOLO Baritone Cam"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=3k66V0r27Jw
eOYwNB3v53A	20170819	952	Mr. Williams Music	"2017 Blue Knights ""i"" Lead Mello Cam"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=eOYwNB3v53A
apGx1ikCgUw	20170819	876	Mr. Williams Music	"2017 Blue Knights ""i"" Low Split Tuba Cam"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=apGx1ikCgUw
gy6KQCFrh9M	20170819	781	Mr. Williams Music	"2017 Blue Knights ""i"" Drum Set Cam"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=gy6KQCFrh9M
A-r8PKxz9O4	20170819	678	Daniel Grays	Gold 2017- Contra Cam: Daniel Grays	楽器×カメラ(題名)	https://www.youtube.com/watch?v=A-r8PKxz9O4
ZgRPaKceeDM	20170818	776	ThatWasLoud	Blue Devils 2017 Flugelhorn Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=ZgRPaKceeDM
-VGRs3eQntE	20170818	862	Sim	"Blue Devils 2017 ""Metamorph"" Victory Run Snare Cam | Joseph Grippo"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=-VGRs3eQntE
f-WmduWLmHc	20170818	840	Servact	Cadets 2017 - Lead Baritone Headcam - AJ Knotts	POV語(題名)	https://www.youtube.com/watch?v=f-WmduWLmHc
WHI4hDcsSJw	20170817	1289	TheTopher	This Procharged C7 Z06 is Perfectly Insane - POV Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=WHI4hDcsSJw
xcd8LoS4jT4	20170817	846	Mr. Williams Music	"2017 Blue Knights ""i"" SOLO Snare Cam"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=xcd8LoS4jT4
DNPnuXgPt6A	20170817	717	Bobby Doherty	The Academy DBC Tuba Cam: Liam Bailey	楽器×カメラ(題名)	https://www.youtube.com/watch?v=DNPnuXgPt6A
8uTYpquciAI	20170816	855	Stone Wang	2017 Santa Clara Vanguard Mello Soloist/Rolling Stone Headcam	POV語(題名)	https://www.youtube.com/watch?v=8uTYpquciAI
DxcXArJlT38	20170816	961	Ryan Siggins	Madison Scouts 2017 Euphonium Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=DxcXArJlT38
6vVct6LmNNI	20170816	736	Raymond Herrera	Oregon Crusaders 2017 - Mello Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=6vVct6LmNNI
uKJeOvPCx6E	20170816	677	Kirk Baltzell	Cascades 2017 Xylo Cam (Ben Soldow)	楽器×カメラ(題名)	https://www.youtube.com/watch?v=uKJeOvPCx6E
Febbwu_Fo8o	20170816	714	Bobby Doherty	The Academy DBC Tuba Cam: Bobby Doherty	楽器×カメラ(題名)	https://www.youtube.com/watch?v=Febbwu_Fo8o
Q7AZEZpYGdU	20170815	815	Michael Sowell	2017 Blue Devils Trumpet/Flugelhorn Headcam [4K]	POV語(題名)	https://www.youtube.com/watch?v=Q7AZEZpYGdU
6g9pHqPEngI	20170815	726	Kirk Baltzell	Cascades 2017 Quad Cam (Ian Fuller)	楽器×カメラ(題名)	https://www.youtube.com/watch?v=6g9pHqPEngI
-WlgjiImJY8	20170815	712	Joel Zapata	Madison Scouts 2017 GoPro run [2nd Trumpet]	POV語(題名)	https://www.youtube.com/watch?v=-WlgjiImJY8
Y7b3qX6GH7I	20170815	763	Jeremy Cover	Carolina Crown 2017 Baritone head-cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=Y7b3qX6GH7I
NX6qQNZ1AGo	20170815	796	Funliner Productions	Blue Devils 2017 -METAMORPH - Finals Day - Snare Head Cam - Jay Reddicks	POV語(題名)	https://www.youtube.com/watch?v=NX6qQNZ1AGo
DHoVXJe-MXY	20170815	823	Funliner Productions	Blue Devils 2017 - METAMORPH - Xylo/Glock/Rocar Head Cam - Michael Tran	POV語(題名)	https://www.youtube.com/watch?v=DHoVXJe-MXY
RM18LYkBxNU	20170815	763	Funliner Productions	Blue Devils 2017 -METAMORPH - Marimba Head Cam - Masato Kobayashi	POV語(題名)	https://www.youtube.com/watch?v=RM18LYkBxNU
8uKtL4iufUE	20170815	789	Funliner Productions	Blue Devils 2017 -METAMORPH - Drum Major Head Cam - CC Wagoner	POV語(題名)	https://www.youtube.com/watch?v=8uKtL4iufUE
gWQFysFLFWs	20170815	741	Davis Smith	Blue Devils 2017 Lead Trumpet GoPro POV	POV語(題名)	https://www.youtube.com/watch?v=gWQFysFLFWs
vcnuKvTGmUE	20170814	773	Mike Do	Blue Devils 2017 FINALS WEEK METAMORPH Euphonium/Trombone Cam - Mike Do	楽器×カメラ(題名)	https://www.youtube.com/watch?v=vcnuKvTGmUE
t58zFyODLlw	20170813	753	ThatWasLoud	2017 Blue Devils Center Marimba Cam [2K]	楽器×カメラ(題名)	https://www.youtube.com/watch?v=t58zFyODLlw
